Country Name,Indicator Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Nepal,extfin,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
Nepal,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571429,0.14285714286,0.14285714286,0.14285714286,0.14285714286,0.21428571429,0.21428571429,0.21428571429,0.21428571429,0.21428571429,0.21428571429,0.28571428571,0.28571428571,0.28571428571,0.28571428571,0.28571428571,0.28571428571,0.28571428571
Nepal,labor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817161,0.817161,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827,0.7957827
Hungary,extfin_in,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Hungary,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.5,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2
Hungary,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,2,2,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2
Hungary,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,2,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
India,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13333333,0.13333333,0.16666667,0.16666667,0.16666667,0.13333333,0.13333333,0.22657781,0.22657781,0.22657781,0.22657781,0.40568891,0.54311109,0.51259184,0.512,0.47937776,0.49084443,0.51617776,0.54115557,0.51431115,0.624,0.71146667,0.67475552,0.68275557,0.68008891,0.6928,0.67857776,0.67671109,0.67688885,0.64665835
India,extfin,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
New Zealand,trade,0.2,0.23333333,0.23333333,0.23333333,0.23333333,0.23333333,0.23333333,0.23333333,0.23333333,0.23333333,0.23333333,0.4,0.43333333,0.43333333,0.43333333,0.43333333,0.46666667,0.46666667,0.46666667,0.91146667,0.91884443,0.91884443,0.91884443,0.94435557,0.95048891,0.95795557,0.96542224,0.97164443,0.96915557,0.96524443,0.96542224,0.96613333,0.96515557,0.9672,0.96693333,0.97502224,0.97724443,0.97822219,0.97475552,0.97395557,0.9792,0.98062224
New Zealand,extfin,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,domfin,0.1666667,0.1666667,0.1666667,0.3888889,0.3888889,0.3888889,0.3888889,0.3888889,0.2222222,0.2222222,0.2222222,0.4444444,0.6111111,0.7222222,0.8333333,0.8333333,0.8888889,0.8888889,0.8888889,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444
New Zealand,prdm,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.28571428571,0.28571428571,0.35714285714,0.35714285714,0.35714285714,0.35714285714,0.44047619048,0.44047619048,0.60714285714,0.60714285714,0.60714285714,0.67857142857,0.7619047619,0.84523809524,0.84523809524,0.84523809524,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667
New Zealand,labor,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.8938769,0.856465,0.856465,0.856465,0.856465,0.856465,0.856465,0.856465,0.856465,0.8524296,0.8524296,0.781954,0.781954,0.781954,0.781954
New Zealand,extfin_out,0.5,1,1,1,1,1,1,1,1,1,1,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
New Zealand,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
New Zealand,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
New Zealand,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
New Zealand,extfin_in,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
New Zealand,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2
New Zealand,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
New Zealand,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Nicaragua,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43806395,0.40625781,0.37292448,0.40625781,0.40625781,0.60625781,0.63959115,0.63959115,0.70625781,0.70625781,0.86506667,0.91875557,0.94106667,0.95644448,0.91955557,0.97297776,0.96213333,0.96168891,0.9592,0.91982224,0.90693333,0.91573333,0.91875557,0.91706667,0.92835557,0.92977776,0.92746667,0.92755557,0.93262219,0.93244443
Nicaragua,extfin,0.875,0.875,0.875,0.875,0.875,0.625,0.625,0.625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.375,0.375,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,prdm,0,0,0,0,0,0,0.083333333333,0.083333333333,0.083333333333,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.15476190476,0.2380952381,0.40476190476,0.47619047619,0.55952380952,0.63095238095,0.63095238095,0.63095238095,0.70238095238,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667
Nicaragua,labor,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.9554574,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257,0.8595257
Nicaragua,extfin_in,1.5,1.5,1.5,1.5,1.5,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Nigeria,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63617776,0.61928891,0.6176,0.6176,0.61662224,0.61662224,0.34995557,0.47048891,0.496,0.56222224,0.56222224,0.58097781,0.58053333,0.58462224,0.57626667,0.54791109,0.54791109,0.70622224,0.70586667,0.70586667,0.70382224,0.71164448,0.70168891,0.7008,0.7008,0.69911109,0.69546667
Nigeria,extfin,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625
Nigeria,domfin,0.2777778,0.2777778,0.2777778,0.2222222,0.1666667,0.1666667,0.1666667,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.3333333,0.3888889,0.4444444,0.4444444,0.5,0.5,0.5555556,0.5555556,0.5555556,0.5555556,0.7222222,0.7222222,0.7777778,0.8333333,0.9444444,0.8888889,0.8888889,0.9444444,0.9444444,0.9444444,0.9444444,0.8888889,0.8888889,0.7222222,0.7222222,0.7222222,0.7777778,0.7222222,0.7222222
Nigeria,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571429,0.071428571429,0.071428571429,0.21428571429,0.21428571429,0.21428571429,0.21428571429,0.21428571429,0.21428571429,0.21428571429,0.28571428571,0.28571428571,0.61904761905,0.61904761905,0.69047619048,0.69047619048,0.61904761905,0.61904761905,0.61904761905,0.61904761905,0.61904761905,0.7619047619
Nigeria,labor,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934,0.9725934
Nigeria,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nigeria,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
Nigeria,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5
Nigeria,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
Nigeria,extfin_in,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5
Nigeria,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Lithuania,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93084443,0.93395552,0.96133333,0.91582224,0.96533333,0.97057776,0.96728885,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.95525424
Lithuania,domfin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2222222,0.3333333,0.4444444,0.5,0.5,0.6111111,0.6666667,0.7777778,0.7777778,0.8333333,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.9444444,0.9444444,0.9444444
Lithuania,labor,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.6113664,0.6113664,0.6113664,0.6113664,0.762305,0.762305,0.7326823,0.7326823,0.7326823,0.7326823,0.7326823,0.7326823,0.7326823,0.73804,0.73804,0.6060867,0.6060867,0.6060867,0.6060867,0.6060867,0.6060867,0.6211918,0.6211918,0.6211918,0.6211918,0.6211918,0.6211918
Madagascar,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60008891,0.76551109,0.83217776,0.84204443,0.84204443,0.84577776,0.85262224,0.85013333,0.85431109,0.86657776,0.79893333,0.78151109,0.75902224,0.75884443,0.77128891,0.7728,0.76951109,0.76924443,0.76924443,0.73831109
Madagascar,extfin,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Madagascar,domfin,0,0,0,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.1111111,0.1111111,0.1666667,0.2222222,0.2777778,0.2777778,0.3888889,0.5,0.6111111,0.6111111,0.6111111,0.5,0.5555556,0.6666667,0.6666667,0.6666667,0.6111111,0.7222222,0.7222222,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778
Madagascar,labor,0.8356885,0.8356885,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.6974128,0.611483,0.611483,0.611483,0.611483,0.611483,0.611483,0.611483,0.611483,0.611483,0.635695,0.635695,0.611483,0.611483,0.611483,0.611483,0.611483,0.611483,0.611483,0.611483
Madagascar,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Madagascar,extfin_in,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Malaysia,trade,NA,NA,NA,0.63566608,0.63566608,0.63566608,0.63566608,0.36666667,0.36666667,0.4,0.4,0.4,0.4,0.4,0.4,0.80826667,0.80826667,0.80826667,0.81226667,0.81226667,0.83084443,0.83084443,0.79751109,0.82551109,0.82106667,0.82915557,0.82835557,0.82871109,0.83297776,0.83324443,0.8344,0.83217776,0.86622224,0.87715557,0.88142224,0.88471109,0.8864,0.89351109,0.88364448,0.88373333,0.88586667,0.88593328
Malaysia,domfin,0.2777778,0.2777778,0.1666667,0.1666667,0.1666667,0.2777778,0.2777778,0.3888889,0.3888889,0.3888889,0.3888889,0.4444444,0.2777778,0.2777778,0.5,0.5,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.6111111,0.6111111,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222,0.7777778,0.7777778,0.8333333,0.8333333,0.8333333,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889
Malaysia,labor,0.8375961,0.8375961,0.8375961,0.8375961,0.8375961,0.8375961,0.8375961,0.8375961,0.7341276,0.7341276,0.7341276,0.7341276,0.7341276,0.7341276,0.7341276,0.7341276,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852,0.7190852
Malaysia,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1,1,0.5,1,1,1,1.5,1.5,0.5,1,1,1,1,1,1,1,1,1,1
Malaysia,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,2,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1
Malaysia,extfin_in,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1
Malaysia,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Malaysia,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Malaysia,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1.5,1,1.5,1.5,1.5,2,1.5,1.5,1.5,1.5,1.5,1.5
Malaysia,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1
Korea,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1.5,1.5,2,2,2,2,2,2,2
Korea,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,1,1.5,1.5,1.5,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,0.5,0.5,1,2,2,2,2,2,2,1,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2
Mozambique,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55555557,0.58888891,0.58888891,0.59679477,0.63012811,0.63012811,0.63012811,0.63502224,0.65351109,0.6504,0.6504,0.65155557,0.65884443,0.66897776,0.67084448,0.72177781,0.72257776,0.70444443,0.72213333,0.71518283,0.73377776
Nepal,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43670032,0.48361733,0.48481883,0.36696763,0.36696763,0.36696763,0.36696763,0.36696763,0.60030096,0.68106667,0.7144,0.7144,0.7144,0.7144,0.7072,0.77377776,0.67342219,0.67342219,0.67048891,0.66853333,0.66888891,0.66951109,0.68524443,0.68568885,0.6512,0.6568,0.65626667,0.65528891,0.65733333,0.66542224,0.65768885
Nepal,domfin,0.0555556,0,0,0,0,0,0,0,0,0,0.0555556,0.0555556,0.0555556,0.1666667,0.1666667,0.1666667,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.3888889,0.4444444,0.3888889,0.3888889,0.3888889,0.4444444,0.5555556,0.5555556,0.5555556,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111
Nepal,extfin_out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Nepal,extfin_in,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Georgia,extfin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Georgia,prdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.2380952381,0.32142857143,0.40476190476,0.40476190476,0.61904761905,0.69047619048,0.69047619048,0.69047619048,0.69047619048,0.69047619048,0.84523809524,0.91666666667,1,1,1,1,1,1,1
Portugal,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74883152,0.74883152,0.77208885,0.76897776,0.7456,0.79048885,0.96417776,0.96728885,0.96133333,0.94915557,0.96533333,0.97057776,0.96728885,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.98622224
Portugal,extfin,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.625,0.625,0.625,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1
Portugal,domfin,0.1111111,0,0,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.1666667,0.1666667,0.1666667,0.2777778,0.3888889,0.5,0.4444444,0.5,0.5,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7222222,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333
Portugal,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.14285714286,0.22619047619,0.30952380952,0.38095238095,0.38095238095,0.52380952381,0.59523809524,0.7619047619,0.7619047619,0.7619047619,0.7619047619,0.7619047619,0.84523809524,0.84523809524,0.84523809524,0.91666666667,0.91666666667,1,1,1
Portugal,labor,0.9108413,0.9108413,0.7214434,0.2581874,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.2606459,0.321119,0.321119,0.321119,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.3117529,0.2700589,0.2700589,0.2700589,0.2700589,0.2700589,0.3720844,0.3720844,0.3720844,0.3916404,0.4642762,0.4852391
Portugal,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Portugal,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Portugal,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,1,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Portugal,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Portugal,extfin_in,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2
Portugal,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Portugal,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Portugal,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
